Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.307351,54.598079,On or near Fairmount Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.228488,54.479745,On or near Main Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.953376,54.608755,On or near Sydney Street West,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.455229,54.366823,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.943699,55.039370,On or near Woodland Walk,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.670000,54.661209,On or near Central Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.959826,54.673178,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.028824,54.556475,On or near Woodside Drive,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.859186,54.597565,On or near Wandsworth Crescent,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.593509,54.709135,On or near John Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.312459,54.594326,On or near O'Kane Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.659548,54.655364,On or near Pitcairn Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.941847,54.582332,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.278889,54.864986,On or near George Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.663870,54.647828,On or near Lisadell Place,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.713773,54.331113,On or near Meadowlands,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.292945,54.348329,On or near Grove Hill,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.380417,54.448563,On or near Enniskeen,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.672857,54.662189,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.964170,54.600904,On or near Elswick Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.634768,54.346491,On or near Ballynahonemore Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.705668,54.248410,On or near Market Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.901077,54.587930,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.427796,54.425973,On or near Killycomain Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.908939,54.657278,On or near Merville Mews,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.327277,55.131745,On or near Market Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.940927,54.607914,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.917632,54.599429,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.937650,54.586411,On or near Abercorn Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.355535,54.457382,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.811980,54.651036,On or near Cultra Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.326272,54.989684,On or near Mclaughlin Close,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.944142,54.580987,On or near Malone Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.718189,55.182568,On or near The Promenade,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932499,54.598004,On or near College Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.661997,55.139680,On or near Cypress Drive,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.943389,54.583966,On or near Lisburn Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.882686,55.163777,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930334,54.599189,On or near Castle Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.901266,54.599892,On or near Finmore Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.932363,54.620222,On or near Dunmore Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.558494,54.234322,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.251798,54.859702,On or near Staffa Drive,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.285604,54.608346,On or near Castleview Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.742208,54.555363,On or near Dunsy Way,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.861846,54.612347,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.930851,54.601812,On or near North Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.884953,54.594846,On or near Lovatt Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.946739,54.254130,On or near Wood Grove,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.539068,54.630484,On or near Oyster Cove,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.933011,54.599199,On or near Queen Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.149587,54.414366,On or near Gallows Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.320197,55.007131,On or near Rock Terrace,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.811662,54.855000,On or near Victoria Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.645471,54.655711,On or near Charles Mount,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.912161,54.555748,On or near Breda Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.329145,54.176579,On or near Church Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.945370,54.602994,On or near Carlow Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.611920,54.753594,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.681478,54.641751,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.789849,54.589707,On or near Killyneedan Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.321893,54.999244,On or near Great James Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.277100,54.866407,On or near High Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.318785,54.992697,On or near John Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.186613,54.717476,On or near Devon Court,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.957155,54.587713,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.531838,54.636069,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.905632,54.412186,On or near Ashburn,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.703450,54.327646,On or near Knocknashinna Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.027146,54.515027,On or near Grovehill Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.212964,54.716799,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.000533,54.552381,On or near Kingsway,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.314841,54.375736,On or near Cleen Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.035154,54.558249,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.713884,54.328554,On or near Croft Close,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.936649,54.587535,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.350684,54.478672,On or near The Grange,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.596847,54.699904,On or near Ballymulligan Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.523448,55.205850,On or near Woodvale Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.651122,54.393592,On or near The Moorings,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.899003,54.219027,On or near Marguerite Park,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.903970,54.595752,On or near Cluan Place,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.927195,54.602190,On or near Hill Street,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.900370,54.408734,On or near Langley Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.307239,55.033485,On or near Cornshell Fields,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.343030,54.467651,On or near Albert Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.648448,55.135974,On or near Quickthorn Place,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.888655,54.595980,On or near Bloomfield Avenue,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.957155,54.587713,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-7.338282,55.003206,On or near Meadow View Crescent,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.328906,54.176414,On or near Windmill Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.275256,54.359021,On or near Lurgan Road,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.961830,54.796447,On or near ,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.016466,54.555015,On or near Cherry Walk,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-6.561464,54.258715,On or near Gortcille,,,Anti-social behaviour,,
,2017-12,Police Service of Northern Ireland,Police Service of Northern Ireland,-5.790618,54.501761,On or near Dickson Park,,,Anti-social behaviour,,
